Prix,Achat_Tot,Date,Part_Strat
101.0,30.0,1.0,0.95
193.0,4.0,2.0,0.95
162.0,2.0,3.0,0.95
131.0,23.0,4.0,0.95
101.0,30.0,5.0,0.95
84.0,30.0,6.0,0.95
87.0,30.0,7.0,0.95
116.0,8.0,8.0,0.95
111.0,9.0,9.0,0.95
228.0,0.0,10.0,0.95
156.0,10.0,11.0,0.95
107.0,12.0,12.0,0.95
176.0,12.0,1.0,0.96
169.0,12.0,2.0,0.96
220.0,0.0,3.0,0.96
182.0,1.0,4.0,0.96
123.0,30.0,5.0,0.96
197.0,0.0,6.0,0.96
225.0,0.0,7.0,0.96
229.0,0.0,8.0,0.96
203.0,0.0,9.0,0.96
158.0,29.0,10.0,0.96
111.0,26.0,11.0,0.96
137.0,0.0,12.0,0.96
113.0,20.0,1.0,0.97
228.0,0.0,2.0,0.97
219.0,0.0,3.0,0.97
142.0,16.0,4.0,0.97
166.0,0.0,5.0,0.97
198.0,0.0,6.0,0.97
78.0,30.0,7.0,0.97
156.0,8.0,8.0,0.97
140.0,7.0,9.0,0.97
175.0,11.0,10.0,0.97
225.0,0.0,11.0,0.97
196.0,0.0,12.0,0.97
177.0,3.0,1.0,0.98
207.0,0.0,2.0,0.98
82.0,30.0,3.0,0.98
175.0,3.0,4.0,0.98
136.0,4.0,5.0,0.98
76.0,30.0,6.0,0.98
155.0,8.0,7.0,0.98
163.0,7.0,8.0,0.98
175.0,10.0,9.0,0.98
185.0,9.0,10.0,0.98
217.0,0.0,11.0,0.98
77.0,16.0,12.0,0.98
101.0,30.0,1.0,0.99
112.0,5.0,2.0,0.99
127.0,1.0,3.0,0.99
177.0,2.0,4.0,0.99
144.0,3.0,5.0,0.99
206.0,0.0,6.0,0.99
139.0,30.0,7.0,0.99
189.0,10.0,8.0,0.99
135.0,30.0,9.0,0.99
107.0,30.0,10.0,0.99
194.0,6.0,11.0,0.99
150.0,8.0,12.0,0.99
106.0,30.0,1.0,0.0
179.0,1.0,2.0,0.0
120.0,1.0,3.0,0.0
210.0,2.0,4.0,0.0
84.0,30.0,5.0,0.0
74.0,30.0,6.0,0.0
168.0,5.0,7.0,0.0
221.0,11.0,8.0,0.0
129.0,4.0,9.0,0.0
201.0,12.0,10.0,0.0
104.0,17.0,11.0,0.0
228.0,20.0,12.0,0.0
148.0,20.0,1.0,0.01
162.0,6.0,2.0,0.01
206.0,5.0,3.0,0.01
150.0,5.0,4.0,0.01
155.0,6.0,5.0,0.01
130.0,8.0,6.0,0.01
208.0,6.0,7.0,0.01
79.0,30.0,8.0,0.01
76.0,30.0,9.0,0.01
152.0,9.0,10.0,0.01
117.0,11.0,11.0,0.01
102.0,17.0,12.0,0.01
196.0,6.0,1.0,0.02
124.0,22.0,2.0,0.02
85.0,30.0,3.0,0.02
119.0,2.0,4.0,0.02
192.0,5.0,5.0,0.02
173.0,3.0,6.0,0.02
133.0,4.0,7.0,0.02
78.0,30.0,8.0,0.02
219.0,8.0,9.0,0.02
107.0,14.0,10.0,0.02
114.0,16.0,11.0,0.02
221.0,20.0,12.0,0.02
113.0,26.0,1.0,0.03
96.0,30.0,2.0,0.03
213.0,2.0,3.0,0.03
222.0,2.0,4.0,0.03
108.0,7.0,5.0,0.03
183.0,3.0,6.0,0.03
213.0,4.0,7.0,0.03
179.0,3.0,8.0,0.03
112.0,4.0,9.0,0.03
121.0,9.0,10.0,0.03
160.0,12.0,11.0,0.03
199.0,24.0,12.0,0.03
117.0,25.0,1.0,0.04
215.0,3.0,2.0,0.04
110.0,4.0,3.0,0.04
212.0,3.0,4.0,0.04
111.0,2.0,5.0,0.04
102.0,8.0,6.0,0.04
149.0,6.0,7.0,0.04
120.0,5.0,8.0,0.04
229.0,11.0,9.0,0.04
203.0,15.0,10.0,0.04
98.0,30.0,11.0,0.04
184.0,11.0,12.0,0.04
105.0,30.0,1.0,0.05
131.0,2.0,2.0,0.05
115.0,4.0,3.0,0.05
119.0,3.0,4.0,0.05
95.0,30.0,5.0,0.05
213.0,3.0,6.0,0.05
181.0,5.0,7.0,0.05
145.0,8.0,8.0,0.05
143.0,6.0,9.0,0.05
73.0,30.0,10.0,0.05
165.0,9.0,11.0,0.05
198.0,10.0,12.0,0.05
97.0,30.0,1.0,0.06
184.0,2.0,2.0,0.06
113.0,7.0,3.0,0.06
127.0,5.0,4.0,0.06
107.0,6.0,5.0,0.06
113.0,0.0,6.0,0.06
225.0,2.0,7.0,0.06
229.0,4.0,8.0,0.06
88.0,30.0,9.0,0.06
186.0,12.0,10.0,0.06
189.0,15.0,11.0,0.06
86.0,19.0,12.0,0.06
100.0,30.0,1.0,0.07
169.0,2.0,2.0,0.07
177.0,3.0,3.0,0.07
217.0,4.0,4.0,0.07
221.0,3.0,5.0,0.07
91.0,30.0,6.0,0.07
206.0,5.0,7.0,0.07
114.0,9.0,8.0,0.07
152.0,8.0,9.0,0.07
156.0,9.0,10.0,0.07
188.0,13.0,11.0,0.07
97.0,22.0,12.0,0.07
193.0,4.0,1.0,0.08
86.0,30.0,2.0,0.08
130.0,1.0,3.0,0.08
210.0,1.0,4.0,0.08
164.0,3.0,5.0,0.08
216.0,2.0,6.0,0.08
96.0,30.0,7.0,0.08
195.0,5.0,8.0,0.08
107.0,8.0,9.0,0.08
136.0,12.0,10.0,0.08
163.0,15.0,11.0,0.08
222.0,23.0,12.0,0.08
79.0,30.0,1.0,0.09
85.0,30.0,2.0,0.09
111.0,4.0,3.0,0.09
167.0,4.0,4.0,0.09
130.0,5.0,5.0,0.09
94.0,30.0,6.0,0.09
112.0,6.0,7.0,0.09
93.0,30.0,8.0,0.09
81.0,30.0,9.0,0.09
93.0,23.0,10.0,0.09
134.0,0.0,11.0,0.09
79.0,0.0,12.0,0.09
83.0,30.0,1.0,0.1
87.0,30.0,2.0,0.1
130.0,1.0,3.0,0.1
126.0,5.0,4.0,0.1
143.0,3.0,5.0,0.1
173.0,3.0,6.0,0.1
142.0,10.0,7.0,0.1
86.0,30.0,8.0,0.1
77.0,30.0,9.0,0.1
214.0,10.0,10.0,0.1
189.0,11.0,11.0,0.1
192.0,4.0,12.0,0.1
196.0,1.0,1.0,0.11
214.0,3.0,2.0,0.11
213.0,2.0,3.0,0.11
117.0,21.0,4.0,0.11
180.0,5.0,5.0,0.11
117.0,8.0,6.0,0.11
185.0,3.0,7.0,0.11
103.0,9.0,8.0,0.11
118.0,9.0,9.0,0.11
161.0,13.0,10.0,0.11
162.0,10.0,11.0,0.11
96.0,27.0,12.0,0.11
120.0,23.0,1.0,0.12
162.0,5.0,2.0,0.12
142.0,6.0,3.0,0.12
207.0,3.0,4.0,0.12
100.0,25.0,5.0,0.12
76.0,30.0,6.0,0.12
133.0,4.0,7.0,0.12
191.0,5.0,8.0,0.12
93.0,30.0,9.0,0.12
72.0,30.0,10.0,0.12
160.0,6.0,11.0,0.12
162.0,5.0,12.0,0.12
160.0,14.0,1.0,0.13
195.0,3.0,2.0,0.13
155.0,10.0,3.0,0.13
210.0,4.0,4.0,0.13
82.0,30.0,5.0,0.13
190.0,3.0,6.0,0.13
102.0,7.0,7.0,0.13
226.0,6.0,8.0,0.13
78.0,30.0,9.0,0.13
158.0,10.0,10.0,0.13
108.0,17.0,11.0,0.13
188.0,15.0,12.0,0.13
107.0,29.0,1.0,0.14
215.0,3.0,2.0,0.14
161.0,2.0,3.0,0.14
186.0,6.0,4.0,0.14
199.0,6.0,5.0,0.14
110.0,10.0,6.0,0.14
217.0,8.0,7.0,0.14
180.0,5.0,8.0,0.14
163.0,14.0,9.0,0.14
135.0,12.0,10.0,0.14
199.0,14.0,11.0,0.14
170.0,22.0,12.0,0.14
145.0,19.0,1.0,0.15
206.0,3.0,2.0,0.15
142.0,9.0,3.0,0.15
183.0,1.0,4.0,0.15
172.0,7.0,5.0,0.15
201.0,4.0,6.0,0.15
179.0,2.0,7.0,0.15
184.0,4.0,8.0,0.15
187.0,6.0,9.0,0.15
125.0,13.0,10.0,0.15
90.0,30.0,11.0,0.15
181.0,15.0,12.0,0.15
227.0,1.0,1.0,0.16
162.0,17.0,2.0,0.16
219.0,3.0,3.0,0.16
157.0,11.0,4.0,0.16
186.0,9.0,5.0,0.16
98.0,30.0,6.0,0.16
110.0,5.0,7.0,0.16
137.0,6.0,8.0,0.16
111.0,8.0,9.0,0.16
189.0,10.0,10.0,0.16
124.0,14.0,11.0,0.16
150.0,25.0,12.0,0.16
205.0,5.0,1.0,0.17
223.0,2.0,2.0,0.17
149.0,11.0,3.0,0.17
173.0,3.0,4.0,0.17
109.0,14.0,5.0,0.17
141.0,9.0,6.0,0.17
156.0,11.0,7.0,0.17
134.0,9.0,8.0,0.17
140.0,8.0,9.0,0.17
81.0,30.0,10.0,0.17
148.0,13.0,11.0,0.17
160.0,20.0,12.0,0.17
123.0,28.0,1.0,0.18
112.0,7.0,2.0,0.18
160.0,1.0,3.0,0.18
83.0,30.0,4.0,0.18
217.0,5.0,5.0,0.18
88.0,30.0,6.0,0.18
133.0,7.0,7.0,0.18
154.0,3.0,8.0,0.18
141.0,10.0,9.0,0.18
183.0,13.0,10.0,0.18
71.0,30.0,11.0,0.18
177.0,1.0,12.0,0.18
77.0,30.0,1.0,0.19
209.0,2.0,2.0,0.19
118.0,1.0,3.0,0.19
174.0,3.0,4.0,0.19
148.0,4.0,5.0,0.19
92.0,30.0,6.0,0.19
156.0,7.0,7.0,0.19
228.0,8.0,8.0,0.19
117.0,9.0,9.0,0.19
169.0,7.0,10.0,0.19
92.0,30.0,11.0,0.19
110.0,10.0,12.0,0.19
172.0,8.0,1.0,0.2
120.0,17.0,2.0,0.2
203.0,0.0,3.0,0.2
103.0,8.0,4.0,0.2
96.0,30.0,5.0,0.2
121.0,5.0,6.0,0.2
157.0,5.0,7.0,0.2
97.0,30.0,8.0,0.2
98.0,30.0,9.0,0.2
146.0,10.0,10.0,0.2
76.0,16.0,11.0,0.2
122.0,0.0,12.0,0.2
166.0,11.0,1.0,0.21
166.0,5.0,2.0,0.21
114.0,15.0,3.0,0.21
165.0,5.0,4.0,0.21
201.0,4.0,5.0,0.21
210.0,2.0,6.0,0.21
101.0,9.0,7.0,0.21
164.0,6.0,8.0,0.21
178.0,4.0,9.0,0.21
179.0,11.0,10.0,0.21
208.0,12.0,11.0,0.21
154.0,26.0,12.0,0.21
183.0,5.0,1.0,0.22
223.0,4.0,2.0,0.22
218.0,3.0,3.0,0.22
182.0,3.0,4.0,0.22
70.0,30.0,5.0,0.22
75.0,30.0,6.0,0.22
143.0,7.0,7.0,0.22
119.0,8.0,8.0,0.22
204.0,7.0,9.0,0.22
164.0,13.0,10.0,0.22
96.0,30.0,11.0,0.22
109.0,9.0,12.0,0.22
110.0,27.0,1.0,0.23
132.0,3.0,2.0,0.23
91.0,30.0,3.0,0.23
120.0,5.0,4.0,0.23
135.0,7.0,5.0,0.23
166.0,3.0,6.0,0.23
139.0,8.0,7.0,0.23
202.0,4.0,8.0,0.23
152.0,7.0,9.0,0.23
215.0,5.0,10.0,0.23
142.0,16.0,11.0,0.23
223.0,21.0,12.0,0.23
228.0,1.0,1.0,0.24
223.0,3.0,2.0,0.24
163.0,14.0,3.0,0.24
227.0,2.0,4.0,0.24
70.0,30.0,5.0,0.24
145.0,6.0,6.0,0.24
176.0,4.0,7.0,0.24
81.0,30.0,8.0,0.24
204.0,7.0,9.0,0.24
76.0,30.0,10.0,0.24
117.0,0.0,11.0,0.24
104.0,5.0,12.0,0.24
97.0,30.0,1.0,0.25
86.0,30.0,2.0,0.25
139.0,2.0,3.0,0.25
129.0,2.0,4.0,0.25
181.0,4.0,5.0,0.25
204.0,7.0,6.0,0.25
105.0,13.0,7.0,0.25
155.0,4.0,8.0,0.25
208.0,3.0,9.0,0.25
192.0,8.0,10.0,0.25
177.0,23.0,11.0,0.25
142.0,22.0,12.0,0.25
133.0,20.0,1.0,0.26
169.0,3.0,2.0,0.26
215.0,2.0,3.0,0.26
124.0,9.0,4.0,0.26
222.0,3.0,5.0,0.26
135.0,6.0,6.0,0.26
174.0,3.0,7.0,0.26
196.0,6.0,8.0,0.26
166.0,14.0,9.0,0.26
199.0,11.0,10.0,0.26
163.0,19.0,11.0,0.26
129.0,17.0,12.0,0.26
211.0,1.0,1.0,0.27
83.0,30.0,2.0,0.27
126.0,1.0,3.0,0.27
84.0,30.0,4.0,0.27
150.0,7.0,5.0,0.27
209.0,4.0,6.0,0.27
188.0,4.0,7.0,0.27
142.0,16.0,8.0,0.27
198.0,4.0,9.0,0.27
195.0,10.0,10.0,0.27
130.0,19.0,11.0,0.27
149.0,20.0,12.0,0.27
126.0,17.0,1.0,0.28
117.0,5.0,2.0,0.28
136.0,3.0,3.0,0.28
212.0,2.0,4.0,0.28
99.0,30.0,5.0,0.28
152.0,8.0,6.0,0.28
226.0,4.0,7.0,0.28
97.0,30.0,8.0,0.28
158.0,5.0,9.0,0.28
122.0,9.0,10.0,0.28
89.0,30.0,11.0,0.28
211.0,5.0,12.0,0.28
200.0,1.0,1.0,0.29
165.0,16.0,2.0,0.29
83.0,30.0,3.0,0.29
90.0,30.0,4.0,0.29
191.0,4.0,5.0,0.29
79.0,30.0,6.0,0.29
87.0,30.0,7.0,0.29
115.0,3.0,8.0,0.29
85.0,30.0,9.0,0.29
145.0,8.0,10.0,0.29
161.0,3.0,11.0,0.29
112.0,14.0,12.0,0.29
203.0,0.0,1.0,0.3
208.0,2.0,2.0,0.3
205.0,1.0,3.0,0.3
133.0,21.0,4.0,0.3
221.0,4.0,5.0,0.3
112.0,13.0,6.0,0.3
227.0,1.0,7.0,0.3
195.0,6.0,8.0,0.3
181.0,14.0,9.0,0.3
146.0,15.0,10.0,0.3
77.0,30.0,11.0,0.3
73.0,0.0,12.0,0.3
226.0,1.0,1.0,0.31
143.0,15.0,2.0,0.31
179.0,0.0,3.0,0.31
156.0,4.0,4.0,0.31
111.0,14.0,5.0,0.31
79.0,30.0,6.0,0.31
107.0,12.0,7.0,0.31
106.0,13.0,8.0,0.31
145.0,6.0,9.0,0.31
119.0,8.0,10.0,0.31
196.0,10.0,11.0,0.31
136.0,22.0,12.0,0.31
174.0,9.0,1.0,0.32
224.0,2.0,2.0,0.32
82.0,30.0,3.0,0.32
166.0,4.0,4.0,0.32
129.0,1.0,5.0,0.32
155.0,1.0,6.0,0.32
159.0,5.0,7.0,0.32
227.0,7.0,8.0,0.32
184.0,7.0,9.0,0.32
204.0,8.0,10.0,0.32
83.0,30.0,11.0,0.32
223.0,14.0,12.0,0.32
120.0,22.0,1.0,0.33
201.0,5.0,2.0,0.33
106.0,13.0,3.0,0.33
227.0,1.0,4.0,0.33
83.0,30.0,5.0,0.33
129.0,4.0,6.0,0.33
95.0,30.0,7.0,0.33
213.0,4.0,8.0,0.33
101.0,15.0,9.0,0.33
78.0,27.0,10.0,0.33
93.0,12.0,11.0,0.33
162.0,0.0,12.0,0.33
159.0,12.0,1.0,0.34
83.0,30.0,2.0,0.34
121.0,2.0,3.0,0.34
173.0,8.0,4.0,0.34
226.0,1.0,5.0,0.34
195.0,5.0,6.0,0.34
73.0,30.0,7.0,0.34
82.0,30.0,8.0,0.34
109.0,8.0,9.0,0.34
92.0,30.0,10.0,0.34
127.0,4.0,11.0,0.34
209.0,5.0,12.0,0.34
71.0,30.0,1.0,0.35
108.0,4.0,2.0,0.35
120.0,4.0,3.0,0.35
79.0,30.0,4.0,0.35
93.0,30.0,5.0,0.35
121.0,4.0,6.0,0.35
87.0,30.0,7.0,0.35
79.0,30.0,8.0,0.35
154.0,7.0,9.0,0.35
102.0,16.0,10.0,0.35
88.0,20.0,11.0,0.35
77.0,0.0,12.0,0.35
164.0,10.0,1.0,0.36
141.0,8.0,2.0,0.36
208.0,1.0,3.0,0.36
131.0,16.0,4.0,0.36
173.0,3.0,5.0,0.36
211.0,0.0,6.0,0.36
115.0,17.0,7.0,0.36
147.0,7.0,8.0,0.36
205.0,5.0,9.0,0.36
192.0,13.0,10.0,0.36
147.0,23.0,11.0,0.36
211.0,19.0,12.0,0.36
74.0,30.0,1.0,0.37
72.0,30.0,2.0,0.37
166.0,1.0,3.0,0.37
195.0,2.0,4.0,0.37
152.0,10.0,5.0,0.37
190.0,1.0,6.0,0.37
84.0,30.0,7.0,0.37
209.0,3.0,8.0,0.37
170.0,5.0,9.0,0.37
215.0,7.0,10.0,0.37
134.0,20.0,11.0,0.37
151.0,8.0,12.0,0.37
139.0,14.0,1.0,0.38
70.0,30.0,2.0,0.38
227.0,3.0,3.0,0.38
102.0,17.0,4.0,0.38
216.0,3.0,5.0,0.38
139.0,3.0,6.0,0.38
177.0,9.0,7.0,0.38
119.0,16.0,8.0,0.38
108.0,16.0,9.0,0.38
217.0,5.0,10.0,0.38
136.0,20.0,11.0,0.38
101.0,21.0,12.0,0.38
75.0,30.0,1.0,0.39
91.0,30.0,2.0,0.39
125.0,3.0,3.0,0.39
121.0,3.0,4.0,0.39
175.0,2.0,5.0,0.39
77.0,30.0,6.0,0.39
131.0,3.0,7.0,0.39
184.0,11.0,8.0,0.39
107.0,14.0,9.0,0.39
227.0,10.0,10.0,0.39
78.0,25.0,11.0,0.39
158.0,7.0,12.0,0.39
78.0,30.0,1.0,0.4
166.0,3.0,2.0,0.4
205.0,3.0,3.0,0.4
94.0,30.0,4.0,0.4
109.0,4.0,5.0,0.4
204.0,4.0,6.0,0.4
182.0,7.0,7.0,0.4
74.0,30.0,8.0,0.4
70.0,30.0,9.0,0.4
204.0,7.0,10.0,0.4
203.0,8.0,11.0,0.4
148.0,10.0,12.0,0.4
218.0,1.0,1.0,0.41
154.0,13.0,2.0,0.41
87.0,30.0,3.0,0.41
167.0,5.0,4.0,0.41
178.0,1.0,5.0,0.41
160.0,11.0,6.0,0.41
207.0,3.0,7.0,0.41
97.0,30.0,8.0,0.41
225.0,4.0,9.0,0.41
142.0,15.0,10.0,0.41
180.0,18.0,11.0,0.41
119.0,17.0,12.0,0.41
194.0,6.0,1.0,0.42
88.0,30.0,2.0,0.42
217.0,2.0,3.0,0.42
145.0,3.0,4.0,0.42
116.0,15.0,5.0,0.42
229.0,2.0,6.0,0.42
97.0,30.0,7.0,0.42
149.0,5.0,8.0,0.42
206.0,4.0,9.0,0.42
218.0,7.0,10.0,0.42
191.0,22.0,11.0,0.42
144.0,18.0,12.0,0.42
108.0,23.0,1.0,0.43
166.0,3.0,2.0,0.43
229.0,0.0,3.0,0.43
155.0,9.0,4.0,0.43
117.0,14.0,5.0,0.43
188.0,9.0,6.0,0.43
175.0,2.0,7.0,0.43
170.0,13.0,8.0,0.43
71.0,30.0,9.0,0.43
99.0,30.0,10.0,0.43
149.0,5.0,11.0,0.43
137.0,11.0,12.0,0.43
100.0,30.0,1.0,0.44
193.0,4.0,2.0,0.44
176.0,2.0,3.0,0.44
108.0,15.0,4.0,0.44
95.0,30.0,5.0,0.44
216.0,1.0,6.0,0.44
170.0,5.0,7.0,0.44
205.0,2.0,8.0,0.44
101.0,19.0,9.0,0.44
141.0,9.0,10.0,0.44
196.0,11.0,11.0,0.44
71.0,16.0,12.0,0.44
163.0,15.0,1.0,0.45
114.0,19.0,2.0,0.45
173.0,4.0,3.0,0.45
118.0,2.0,4.0,0.45
190.0,4.0,5.0,0.45
182.0,2.0,6.0,0.45
99.0,30.0,7.0,0.45
142.0,6.0,8.0,0.45
123.0,7.0,9.0,0.45
123.0,21.0,10.0,0.45
142.0,15.0,11.0,0.45
182.0,19.0,12.0,0.45
146.0,17.0,1.0,0.46
157.0,4.0,2.0,0.46
151.0,5.0,3.0,0.46
131.0,14.0,4.0,0.46
227.0,1.0,5.0,0.46
87.0,30.0,6.0,0.46
160.0,1.0,7.0,0.46
70.0,30.0,8.0,0.46
187.0,10.0,9.0,0.46
135.0,8.0,10.0,0.46
113.0,22.0,11.0,0.46
139.0,10.0,12.0,0.46
157.0,11.0,1.0,0.47
178.0,4.0,2.0,0.47
123.0,18.0,3.0,0.47
211.0,3.0,4.0,0.47
226.0,0.0,5.0,0.47
157.0,9.0,6.0,0.47
167.0,6.0,7.0,0.47
140.0,16.0,8.0,0.47
145.0,7.0,9.0,0.47
142.0,10.0,10.0,0.47
208.0,3.0,11.0,0.47
189.0,23.0,12.0,0.47
196.0,0.0,1.0,0.48
142.0,20.0,2.0,0.48
184.0,3.0,3.0,0.48
139.0,15.0,4.0,0.48
70.0,30.0,5.0,0.48
93.0,30.0,6.0,0.48
160.0,6.0,7.0,0.48
216.0,2.0,8.0,0.48
229.0,4.0,9.0,0.48
200.0,4.0,10.0,0.48
126.0,22.0,11.0,0.48
165.0,8.0,12.0,0.48
105.0,29.0,1.0,0.49
155.0,5.0,2.0,0.49
209.0,0.0,3.0,0.49
225.0,1.0,4.0,0.49
142.0,13.0,5.0,0.49
177.0,9.0,6.0,0.49
106.0,19.0,7.0,0.49
108.0,4.0,8.0,0.49
113.0,11.0,9.0,0.49
107.0,23.0,10.0,0.49
106.0,22.0,11.0,0.49
145.0,9.0,12.0,0.49
181.0,8.0,1.0,0.5
223.0,1.0,2.0,0.5
184.0,4.0,3.0,0.5
121.0,23.0,4.0,0.5
99.0,30.0,5.0,0.5
135.0,6.0,6.0,0.5
215.0,0.0,7.0,0.5
171.0,4.0,8.0,0.5
118.0,21.0,9.0,0.5
126.0,8.0,10.0,0.5
171.0,11.0,11.0,0.5
134.0,25.0,12.0,0.5
135.0,11.0,1.0,0.51
70.0,30.0,2.0,0.51
219.0,0.0,3.0,0.51
184.0,1.0,4.0,0.51
200.0,2.0,5.0,0.51
181.0,14.0,6.0,0.51
133.0,17.0,7.0,0.51
188.0,1.0,8.0,0.51
155.0,12.0,9.0,0.51
124.0,22.0,10.0,0.51
188.0,14.0,11.0,0.51
85.0,16.0,12.0,0.51
201.0,0.0,1.0,0.52
111.0,29.0,2.0,0.52
104.0,17.0,3.0,0.52
217.0,2.0,4.0,0.52
153.0,4.0,5.0,0.52
197.0,1.0,6.0,0.52
142.0,18.0,7.0,0.52
178.0,8.0,8.0,0.52
74.0,30.0,9.0,0.52
204.0,8.0,10.0,0.52
216.0,4.0,11.0,0.52
226.0,13.0,12.0,0.52
139.0,11.0,1.0,0.53
173.0,2.0,2.0,0.53
77.0,30.0,3.0,0.53
88.0,30.0,4.0,0.53
168.0,5.0,5.0,0.53
188.0,6.0,6.0,0.53
221.0,3.0,7.0,0.53
211.0,4.0,8.0,0.53
120.0,18.0,9.0,0.53
179.0,10.0,10.0,0.53
147.0,9.0,11.0,0.53
178.0,19.0,12.0,0.53
224.0,1.0,1.0,0.54
122.0,12.0,2.0,0.54
200.0,2.0,3.0,0.54
86.0,30.0,4.0,0.54
204.0,0.0,5.0,0.54
170.0,7.0,6.0,0.54
166.0,17.0,7.0,0.54
116.0,18.0,8.0,0.54
202.0,3.0,9.0,0.54
223.0,3.0,10.0,0.54
161.0,22.0,11.0,0.54
167.0,11.0,12.0,0.54
138.0,12.0,1.0,0.55
179.0,3.0,2.0,0.55
100.0,28.0,3.0,0.55
126.0,1.0,4.0,0.55
146.0,6.0,5.0,0.55
175.0,3.0,6.0,0.55
87.0,30.0,7.0,0.55
216.0,3.0,8.0,0.55
117.0,10.0,9.0,0.55
218.0,3.0,10.0,0.55
117.0,22.0,11.0,0.55
72.0,8.0,12.0,0.55
177.0,10.0,1.0,0.56
153.0,10.0,2.0,0.56
229.0,2.0,3.0,0.56
197.0,3.0,4.0,0.56
75.0,30.0,5.0,0.56
133.0,6.0,6.0,0.56
150.0,6.0,7.0,0.56
145.0,3.0,8.0,0.56
193.0,9.0,9.0,0.56
160.0,8.0,10.0,0.56
192.0,19.0,11.0,0.56
174.0,24.0,12.0,0.56
101.0,30.0,1.0,0.57
171.0,2.0,2.0,0.57
221.0,1.0,3.0,0.57
145.0,17.0,4.0,0.57
199.0,2.0,5.0,0.57
218.0,3.0,6.0,0.57
105.0,20.0,7.0,0.57
89.0,30.0,8.0,0.57
198.0,5.0,9.0,0.57
110.0,11.0,10.0,0.57
73.0,30.0,11.0,0.57
137.0,1.0,12.0,0.57
159.0,10.0,1.0,0.58
188.0,6.0,2.0,0.58
146.0,15.0,3.0,0.58
210.0,1.0,4.0,0.58
204.0,1.0,5.0,0.58
82.0,30.0,6.0,0.58
211.0,4.0,7.0,0.58
206.0,0.0,8.0,0.58
95.0,30.0,9.0,0.58
146.0,8.0,10.0,0.58
78.0,30.0,11.0,0.58
160.0,4.0,12.0,0.58
144.0,14.0,1.0,0.59
178.0,2.0,2.0,0.59
217.0,0.0,3.0,0.59
185.0,3.0,4.0,0.59
127.0,19.0,5.0,0.59
92.0,30.0,6.0,0.59
119.0,6.0,7.0,0.59
227.0,3.0,8.0,0.59
201.0,3.0,9.0,0.59
140.0,22.0,10.0,0.59
186.0,12.0,11.0,0.59
136.0,13.0,12.0,0.59
181.0,11.0,1.0,0.6
152.0,15.0,2.0,0.6
76.0,30.0,3.0,0.6
126.0,4.0,4.0,0.6
225.0,2.0,5.0,0.6
196.0,1.0,6.0,0.6
229.0,0.0,7.0,0.6
200.0,2.0,8.0,0.6
180.0,20.0,9.0,0.6
111.0,20.0,10.0,0.6
100.0,22.0,11.0,0.6
194.0,0.0,12.0,0.6
144.0,9.0,1.0,0.61
126.0,7.0,2.0,0.61
200.0,2.0,3.0,0.61
214.0,1.0,4.0,0.61
113.0,19.0,5.0,0.61
111.0,22.0,6.0,0.61
220.0,0.0,7.0,0.61
98.0,30.0,8.0,0.61
89.0,30.0,9.0,0.61
156.0,9.0,10.0,0.61
103.0,17.0,11.0,0.61
227.0,5.0,12.0,0.61
163.0,6.0,1.0,0.62
120.0,18.0,2.0,0.62
176.0,2.0,3.0,0.62
101.0,22.0,4.0,0.62
99.0,30.0,5.0,0.62
114.0,7.0,6.0,0.62
120.0,7.0,7.0,0.62
169.0,3.0,8.0,0.62
170.0,8.0,9.0,0.62
117.0,24.0,10.0,0.62
205.0,5.0,11.0,0.62
188.0,11.0,12.0,0.62
106.0,29.0,1.0,0.63
202.0,1.0,2.0,0.63
173.0,2.0,3.0,0.63
149.0,14.0,4.0,0.63
121.0,19.0,5.0,0.63
217.0,0.0,6.0,0.63
204.0,2.0,7.0,0.63
223.0,4.0,8.0,0.63
156.0,24.0,9.0,0.63
163.0,12.0,10.0,0.63
134.0,24.0,11.0,0.63
203.0,9.0,12.0,0.63
211.0,1.0,1.0,0.64
167.0,6.0,2.0,0.64
106.0,27.0,3.0,0.64
201.0,1.0,4.0,0.64
170.0,1.0,5.0,0.64
109.0,23.0,6.0,0.64
162.0,6.0,7.0,0.64
214.0,2.0,8.0,0.64
158.0,22.0,9.0,0.64
227.0,2.0,10.0,0.64
196.0,4.0,11.0,0.64
114.0,23.0,12.0,0.64
152.0,15.0,1.0,0.65
111.0,19.0,2.0,0.65
166.0,4.0,3.0,0.65
83.0,30.0,4.0,0.65
147.0,6.0,5.0,0.65
199.0,1.0,6.0,0.65
181.0,6.0,7.0,0.65
147.0,22.0,8.0,0.65
84.0,30.0,9.0,0.65
139.0,11.0,10.0,0.65
209.0,4.0,11.0,0.65
114.0,11.0,12.0,0.65
144.0,20.0,1.0,0.66
128.0,18.0,2.0,0.66
189.0,2.0,3.0,0.66
73.0,30.0,4.0,0.66
197.0,2.0,5.0,0.66
89.0,30.0,6.0,0.66
113.0,5.0,7.0,0.66
94.0,30.0,8.0,0.66
204.0,2.0,9.0,0.66
81.0,30.0,10.0,0.66
102.0,1.0,11.0,0.66
206.0,0.0,12.0,0.66
119.0,7.0,1.0,0.67
137.0,2.0,2.0,0.67
112.0,22.0,3.0,0.67
174.0,4.0,4.0,0.67
98.0,30.0,5.0,0.67
211.0,0.0,6.0,0.67
123.0,4.0,7.0,0.67
145.0,7.0,8.0,0.67
167.0,7.0,9.0,0.67
